filename,speaker,title,date,url,,
dcrau001275001,"Willimon, William H.","""Good Sex""",10/6/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001275001.mp3,,
dcrau001275002,"Willimon, William H.","""Good Sex""",10/6/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001275002.mp3,,
dcrau001276001,"Campbell, Dennis M.","""The Impossible Possibility""",10/13/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001276001.mp3,,
dcrau001276002,"Campbell, Dennis M.","""The Impossible Possibility""",10/13/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001276002.mp3,,
dcrau001277001,"Barr, Browne","""The Throne of Grace in the Age of Space""",10/20/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001277001.mp3,,
dcrau001277002,"Barr, Browne","""The Throne of Grace in the Age of Space""",10/20/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001277002.mp3,,
dcrau001278001,"Craddock, Fred","""Was Jesus a Priest?""",10/27/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001278001.mp3,,
dcrau001278002,"Craddock, Fred","""Was Jesus a Priest?""",10/27/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001278002.mp3,,
dcrau001279001,"Willimon, William H.","""The Best Little Harlot's House in Jericho""",11/3/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001279001.mp3,,
dcrau001279002,"Willimon, William H.","""The Best Little Harlot's House in Jericho""",11/3/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001279002.mp3,,
dcrau001280001,"Goldberg, Michael ","""What Is the Good News?""",11/10/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001280001.mp3,,
dcrau001280002,"Goldberg, Michael ","""What Is the Good News?""",11/10/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001280002.mp3,,
dcrau001281001,"Graham, Billy",Sermon Untitled,11/17/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001281001.mp3,,
dcrau001281002,"Graham, Billy",Sermon Untitled,11/17/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001281002.mp3,,
dcrau001282001,[unknown],Cantata 140,11/17/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001282001.mp3,,
dcrau001283001,"Turner, William C.","""Giving Thanks""",11/24/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001283001.mp3,,
dcrau001283002,"Turner, William C.","""Giving Thanks""",11/24/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001283002.mp3,,
dcrau001284001,"Ferree-Clark, Nancy A.","""The Night Is Far SpentÄ""",12/1/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001284001.mp3,,
dcrau001284002,"Ferree-Clark, Nancy A.","""The Night Is Far SpentÄ""",12/1/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001284002.mp3,,
dcrau001285001,"Langford, Thomas A.","""Religion and Sound Learning""",12/8/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001285001.mp3,,
dcrau001285002,"Langford, Thomas A.","""Religion and Sound Learning""",12/8/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001285002.mp3,,
dcrau001286001,"Achtemeier, Elizabeth","""Christmas Party""",12/15/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001286001.mp3,,
dcrau001286002,"Achtemeier, Elizabeth","""Christmas Party""",12/15/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001286002.mp3,,
dcrau001287001,"Willimon, William H.","""The First Christmas Pageant""",12/22/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001287001.mp3,,
dcrau001287002,"Willimon, William H.","""The First Christmas Pageant""",12/22/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001287002.mp3,,
dcrau001288001,[unknown],Christmas Eve Service,12/24/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001288001.mp3,,
dcrau001288002,[unknown],Christmas Eve Service,12/24/85,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001288002.mp3,,
dcrau001289001,"Salmon, Joan M.","""Dear Lord, Forgive""",12/29/13,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001289001.mp3,,
dcrau001289002,"Salmon, Joan M.","""Dear Lord, Forgive""",12/29/13,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001289002.mp3,,
dcrau001290001,"Willimon, William H.","""Journey of the Magi""",1/5/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001290001.mp3,,
dcrau001290002,"Willimon, William H.","""Journey of the Magi""",1/5/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001290002.mp3,,
dcrau001291001,"Willimon, William H.","""Remember Who You Are""",1/12/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001291001.mp3,,
dcrau001291002,"Willimon, William H.","""Remember Who You Are""",1/12/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001291002.mp3,,
dcrau001292001,"Burghardt, Walter J.","""Do Whatever He Tells You""",1/19/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001292001.mp3,,
dcrau001292002,"Burghardt, Walter J.","""Do Whatever He Tells You""",1/19/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001292002.mp3,,
dcrau001293001,"Tutu, Desmond",Sermon Untitled,1/19/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001293001.mp3,,
dcrau001293002,"Tutu, Desmond",Sermon Untitled,1/19/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001293002.mp3,,
dcrau001294001,"Willimon, William H.","""His Own Knew Him Not""",1/26/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001294001.mp3,,
dcrau001294002,"Willimon, William H.","""His Own Knew Him Not""",1/26/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001294002.mp3,,
dcrau001295001,"Keck, Leander",Sermon Untitled,2/2/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001295001.mp3,,
dcrau001295002,"Keck, Leander",Sermon Untitled,2/2/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001295002.mp3,,
dcrau001296001,"Willimon, William H.","""Depart from Me""",2/9/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001296001.mp3,,
dcrau001296002,"Willimon, William H.","""Depart from Me""",2/9/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001296002.mp3,,
dcrau001297001,"Cunningham, David S.","""On Not Having It All""",2/16/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001297001.mp3,,
dcrau001297002,"Cunningham, David S.","""On Not Having It All""",2/16/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001297002.mp3,,
dcrau001298001,"Muehl, William",Sermon Untitled,2/23/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001298001.mp3,,
dcrau001298002,"Muehl, William",Sermon Untitled,2/23/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001298002.mp3,,
dcrau001299001,"Kammerer, Charlene P.","""A Glimpse of God's Character""",3/2/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001299001.mp3,,
dcrau001299002,"Kammerer, Charlene P.","""A Glimpse of God's Character""",3/2/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001299002.mp3,,
dcrau001300001,"Ferree-Clark, Nancy A.","""A Divine Joke""",3/9/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001300001.mp3,,
dcrau001300002,"Ferree-Clark, Nancy A.","""A Divine Joke""",3/9/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001300002.mp3,,
dcrau001301001,"Willimon, William H.","""The Chosen""",3/16/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001301001.mp3,,
dcrau001301002,"Willimon, William H.","""The Chosen""",3/16/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001301002.mp3,,
dcrau001302001,"Willimon, William H.","""Have a Happy Day""",3/23/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001302001.mp3,,
dcrau001302002,"Willimon, William H.","""Have a Happy Day""",3/23/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001302002.mp3,,
dcrau001303001,"Lischer, Richard",Maundy Thursday Service,3/27/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001303001.mp3,,
dcrau001303002,"Lischer, Richard",Maundy Thursday Service,3/27/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001303002.mp3,,
dcrau001304001,"Lischer, Richard",Good Friday Service,3/28/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001304001.mp3,,
dcrau001304002,"Lischer, Richard",Good Friday Service,3/28/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001304002.mp3,,
dcrau001305001,"Ferree-Clark, Nancy A.",Easter Sunrise Service 6:30 am,3/30/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001305001.mp3,,
dcrau001306001,"Jones, L. Bevel","""The Future That Can Be""",4/6/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001306001.mp3,,
dcrau001306002,"Jones, L. Bevel","""The Future That Can Be""",4/6/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001306002.mp3,,
dcrau001307001,"Cargas, James",Holocaust Memorial Service,4/10/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001307001.mp3,,
dcrau001307002,"Cargas, James",Holocaust Memorial Service,4/10/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001307002.mp3,,
dcrau001308001,"Willimon, William H.","""Good Show""",4/13/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001308001.mp3,,
dcrau001308002,"Willimon, William H.","""Good Show""",4/13/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001308002.mp3,,
dcrau001309001,"Cox, Carol M.","""What Manner of Person?""",4/20/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001309001.mp3,,
dcrau001309002,"Cox, Carol M.","""What Manner of Person?""",4/20/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001309002.mp3,,
dcrau001310001,"Willimon, William H.","""Is This All There Is?""",4/27/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001310001.mp3,,
dcrau001310002,"Willimon, William H.","""Is This All There Is?""",4/27/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001310002.mp3,,
dcrau001311001,"Gomes, Peter J.","""Opportunity and Obstacles"" Baccalaureate Service 8:30 am",5/4/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001311001.mp3,,
dcrau001311002,"Gomes, Peter J.","""Opportunity and Obstacles"" Baccalaureate Service 8:30 am",5/4/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001311002.mp3,,
dcrau001312001,"Gomes, Peter J.","""Opportunity and Obstacles"" Baccalaureate Service 10:30 am",5/4/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001312001.mp3,,
dcrau001312002,"Gomes, Peter J.","""Opportunity and Obstacles"" Baccalaureate Service 10:30 am",5/4/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001312002.mp3,,
dcrau001313001,"Gomes, Peter J.","""Opportunity and Obstacles"" Baccalaureate Service 3:00 pm",5/4/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001313001.mp3,,
dcrau001313002,"Gomes, Peter J.","""Opportunity and Obstacles"" Baccalaureate Service 3:00 pm",5/4/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001313002.mp3,,
dcrau001314001,[unknown],Baccalaureate Service Organ Music,5/4/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001314001.mp3,,
dcrau001315001,"Willimon, William H.","""Freedom""",5/11/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001315001.mp3,,
dcrau001315002,"Willimon, William H.","""Freedom""",5/11/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001315002.mp3,,
dcrau001316001,"Willimon, William H.","""Let's Get Together""",5/18/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001316001.mp3,,
dcrau001316002,"Willimon, William H.","""Let's Get Together""",5/18/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001316002.mp3,,
dcrau001317001,"Noren, Carol M.","""No Visible Means of Support""",5/25/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001317001.mp3,,
dcrau001317002,"Noren, Carol M.","""No Visible Means of Support""",5/25/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001317002.mp3,,
dcrau001318001,"Willimon, William H.","""House of God""",6/1/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001318001.mp3,,
dcrau001318002,"Willimon, William H.","""House of God""",6/1/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001318002.mp3,,
dcrau001319001,"Wilkinson, Howard C.","""Sanity and Christianity""",6/8/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001319001.mp3,,
dcrau001319002,"Wilkinson, Howard C.","""Sanity and Christianity""",6/8/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001319002.mp3,,
dcrau001320001,"Briner, Lewis A.","""Forgiven Much, We Can Have Love Much""",6/15/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001320001.mp3,,
dcrau001320002,"Briner, Lewis A.","""Forgiven Much, We Can Have Love Much""",6/15/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001320002.mp3,,
dcrau001321001,"Ferree-Clark, Nancy A.","""One in Christ""",6/22/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001321001.mp3,,
dcrau001321002,"Ferree-Clark, Nancy A.","""One in Christ""",6/22/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001321002.mp3,,
dcrau001322001,"Gilbert, Paula E.","""Three Invitations - One Response""",6/29/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001322001.mp3,,
dcrau001322002,"Gilbert, Paula E.","""Three Invitations - One Response""",6/29/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001322002.mp3,,
dcrau001323001,"Willimon, William H.","""Prophets and the Powerful""",7/6/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001323001.mp3,,
dcrau001323002,"Willimon, William H.","""Prophets and the Powerful""",7/6/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001323002.mp3,,
dcrau001324001,"Golden, Jacob B.","""The Naaman Syndrome""",7/13/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001324001.mp3,,
dcrau001324002,"Golden, Jacob B.","""The Naaman Syndrome""",7/13/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001324002.mp3,,
dcrau001325001,"Smith, Judi J.","""Definitely Different""",7/20/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001325001.mp3,,
dcrau001325002,"Smith, Judi J.","""Definitely Different""",7/20/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001325002.mp3,,
dcrau001326001,"Willimon, William H.","""Teach Us to Pray""",7/27/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001326001.mp3,,
dcrau001326002,"Willimon, William H.","""Teach Us to Pray""",7/27/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001326002.mp3,,
dcrau001327001,"Ferree-Clark, Nancy A.","""On Possessing: The Way of Idolatry or Faith?""",8/3/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001327001.mp3,,
dcrau001327002,"Ferree-Clark, Nancy A.","""On Possessing: The Way of Idolatry or Faith?""",8/3/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001327002.mp3,,
dcrau001328001,"Hardin, H. Grady","""In the Mean Time""",8/10/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001328001.mp3,,
dcrau001328002,"Hardin, H. Grady","""In the Mean Time""",8/10/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001328002.mp3,,
dcrau001329001,"Neinast, Helen","""Plotters of the Resurrection""",8/17/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001329001.mp3,,
dcrau001329002,"Neinast, Helen","""Plotters of the Resurrection""",8/17/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001329002.mp3,,
dcrau001330001,"Willimon, William H.","""Mind Your Manners""",8/31/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001330001.mp3,,
dcrau001330002,"Willimon, William H.","""Mind Your Manners""",8/31/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001330002.mp3,,
dcrau001331001,[unknown],Chapel Congregation Anniversary Service 5:00 pm,9/7/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001331001.mp3,,
dcrau001331002,[unknown],Chapel Congregation Anniversary Service 5:00 pm,9/7/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001331002.mp3,,
dcrau001332001,"Willimon, William H.","""The Cost of Discipleship""",9/7/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001332001.mp3,,
dcrau001332002,"Willimon, William H.","""The Cost of Discipleship""",9/7/86,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001332002.mp3,,
